flat_type,floor_area_sqm,lease_commence_date,latitude,longitude,monthly_rent,year,month,resale_price_index,average_school_rank
3,103.0,1992,1.360661007,103.8433666,2300,2022,2,159.5,52.5
4,119.0,1997,1.358432029,103.9370359,4100,2023,5,176.2,97.83333333333333
3,110.0,1984,1.357144094,103.8889701,2200,2021,12,155.7,86.11111111111111
4,115.0,2000,1.344817733,103.7049526,3550,2022,10,171.9,91.46153846153847
3,93.0,2016,1.390611955,103.8799636,3900,2023,5,176.2,104.75
3,87.0,2014,1.336161756,103.9214926,2950,2021,11,155.7,96.45454545454545
3,101.0,1999,1.386844965,103.9021921,1900,2021,1,142.2,104.75
3,106.0,1992,1.36084159,103.845466,2200,2021,5,146.4,52.5
3,104.0,1999,1.401328025,103.7481361,2000,2021,1,142.2,111.125
2,62.0,1970,1.340472872,103.8461425,2300,2022,8,168.1,90.875
4,110.0,2004,1.399684321,103.9033781,3300,2023,4,176.2,101.58333333333333
2,81.0,1978,1.311970645,103.763803,2150,2021,9,150.6,75.25
3,83.0,1987,1.34711903,103.8515533,2400,2021,11,155.7,52.5
2,67.0,1977,1.368803594,103.8416181,1900,2021,5,146.4,108.625
3,107.0,1996,1.347144687,103.6966548,4000,2023,6,176.2,91.46153846153847
2,68.0,1981,1.375461631,103.848942,2100,2023,3,173.6,108.625
4,111.0,2002,1.391571274,103.8844362,2000,2022,6,163.9,104.75
2,67.0,1985,1.348496075,103.7526077,1700,2021,8,150.6,97.66666666666667
4,110.0,2002,1.336891377,103.6966388,4100,2022,12,171.9,91.46153846153847
3,92.0,2002,1.281945984,103.8279111,2750,2021,5,146.4,108.375
4,110.0,2003,1.388720188,103.9068691,2850,2022,1,159.5,104.75
2,76.0,1984,1.324889166,103.9202467,2100,2021,2,142.2,96.45454545454545
3,103.0,1984,1.327853327,103.8549937,2200,2021,7,150.6,74.33333333333333
4,110.0,2003,1.393970531,103.9106636,2850,2021,11,155.7,101.58333333333333
3,92.0,2002,1.389651984,103.7727109,2400,2022,10,171.9,108.0
2,59.0,1974,1.3061849,103.7968812,2000,2022,11,171.9,71.2
3,91.0,2003,1.306930308,103.8617149,4300,2023,1,173.6,74.33333333333333
3,100.0,1997,1.358812188,103.9352127,2950,2021,9,150.6,97.83333333333333
5,131.0,2000,1.387164898,103.9065344,3450,2022,6,163.9,104.75
4,122.0,1999,1.391559981,103.9054038,2050,2021,1,142.2,104.75
4,122.0,1999,1.389169723,103.9059303,1900,2022,6,163.9,104.75
4,112.0,2015,1.395762815,103.8894668,2500,2021,3,142.2,104.75
4,127.0,1998,1.396691112,103.7485797,2200,2021,8,150.6,111.125
2,65.0,1982,1.34203351,103.8506489,2100,2021,10,155.7,90.875
2,67.0,1980,1.374582553,103.8530491,1800,2021,1,142.2,108.625
3,103.0,1989,1.343615099,103.690685,2450,2022,4,163.9,91.46153846153847
2,64.0,1987,1.361855358,103.7455369,2200,2022,3,159.5,97.66666666666667
2,68.0,2015,1.369686255,103.9479224,2100,2022,4,163.9,120.85714285714286
4,115.0,1999,1.376230308,103.7363383,1900,2023,1,173.6,111.125
3,105.0,1984,1.348687161,103.9504503,2600,2021,1,142.2,97.83333333333333
4,110.0,2005,1.398940204,103.9163726,3250,2022,4,163.9,101.58333333333333
4,112.0,2016,1.286827152,103.8286595,4500,2022,6,163.9,108.375
2,60.3,1967,1.330970967,103.8865404,1900,2023,1,173.6,82.28571428571429
2,73.0,1989,1.379953428,103.7740584,2500,2023,7,178.5,108.0
3,85.0,2005,1.308637777,103.8846448,2600,2021,5,146.4,82.28571428571429
2,73.0,1978,1.363789616,103.8918133,2100,2021,5,146.4,86.11111111111111
3,104.0,1985,1.346000907,103.7503677,2100,2022,1,159.5,97.66666666666667
4,110.0,2003,1.393542263,103.9124285,2300,2021,5,146.4,101.58333333333333
3,104.0,1990,1.346108864,103.698427,2100,2021,3,142.2,91.46153846153847
4,122.0,1985,1.318286638,103.9454818,3700,2023,7,178.5,96.45454545454545
5,146.0,1993,1.37572584,103.9445967,2350,2021,12,155.7,120.85714285714286
2,67.0,1970,1.338649018,103.8457038,2250,2023,7,178.5,90.875
2,67.0,1984,1.356470981,103.8711268,2000,2021,8,150.6,69.0
3,90.0,2016,1.400243476,103.91708,2400,2021,7,150.6,101.58333333333333
4,121.0,1998,1.35591015,103.8451584,2950,2021,7,150.6,52.5
3,87.0,2010,1.324855984,103.9335196,2600,2021,5,146.4,96.45454545454545
4,110.0,2001,1.387287928,103.8935985,2600,2022,2,159.5,104.75
4,122.0,1988,1.427675631,103.8465235,2750,2022,6,163.9,99.1
2,67.0,1985,1.330231922,103.909387,1450,2021,8,150.6,96.45454545454545
3,85.0,2002,1.293360743,103.809857,2750,2021,12,155.7,71.2
4,110.0,2002,1.336161152,103.6979399,4500,2022,6,163.9,91.46153846153847
4,112.0,2016,1.39048519,103.8805095,2700,2021,6,146.4,104.75
2,79.0,1985,1.34963011,103.9486352,2250,2022,1,159.5,97.83333333333333
3,98.0,1978,1.310879202,103.7695726,3150,2023,5,176.2,75.25
5,131.0,2001,1.44798211,103.8185069,3150,2023,4,176.2,97.83333333333333
2,82.0,1981,1.319126186,103.7669837,3150,2023,4,176.2,75.25
4,121.0,1988,1.347591835,103.8564118,2400,2021,8,150.6,52.5
4,125.0,1993,1.384446824,103.7410895,2950,2022,3,159.5,111.125
3,111.0,1989,1.339117748,103.6936715,2100,2021,10,155.7,91.46153846153847
2,60.0,1970,1.323233105,103.8856046,2750,2022,10,171.9,82.28571428571429
3,93.0,1985,1.430686895,103.8365744,3800,2023,2,173.6,99.1
4,117.0,1975,1.310976125,103.7923799,3300,2022,7,168.1,71.2
4,121.0,1987,1.437066282,103.8311207,2200,2021,4,146.4,99.1
4,122.0,1997,1.343819603,103.9549942,3150,2022,1,159.5,97.83333333333333
2,67.0,1970,1.337812954,103.8443319,1500,2022,8,168.1,90.875
4,121.0,1980,1.335973416,103.9236903,3700,2022,10,171.9,96.45454545454545
3,90.0,2009,1.38414099,103.8944433,2300,2021,3,142.2,104.75
3,100.0,2005,1.28652537,103.8301248,4600,2022,11,171.9,108.375
4,113.0,2003,1.379355256,103.7622965,4000,2022,11,171.9,108.0
3,106.0,1995,1.3461552,103.7011694,4000,2022,12,171.9,91.46153846153847
2,65.0,1976,1.346257972,103.7151547,3050,2023,4,176.2,91.46153846153847
2,67.0,1984,1.372736969,103.8501949,2100,2021,5,146.4,108.625
3,103.0,1990,1.433678966,103.7745871,1800,2021,2,142.2,109.63636363636364
4,110.0,2001,1.44798211,103.8185069,2250,2022,3,159.5,97.83333333333333
2,67.0,1984,1.43352897,103.8301488,1600,2021,2,142.2,99.1
3,101.0,1999,1.315263539,103.8706889,3800,2022,11,171.9,74.33333333333333
4,123.0,1989,1.366184324,103.9543247,3450,2023,6,176.2,120.85714285714286
3,92.0,1978,1.372313283,103.8376011,2950,2021,7,150.6,108.625
3,85.0,2009,1.283092071,103.8255924,4700,2023,4,176.2,108.375
3,103.0,1985,1.347813037,103.9504093,2300,2022,4,163.9,97.83333333333333
4,110.0,2003,1.27736919,103.8082549,2950,2022,3,159.5,108.375
3,93.0,2015,1.332787862,103.7216401,2500,2021,5,146.4,91.46153846153847
3,104.0,1996,1.393814035,103.7493987,2100,2023,6,176.2,111.125
4,120.0,1986,1.362852922,103.8347395,2200,2021,5,146.4,52.5
2,68.0,1980,1.380361872,103.8423346,3550,2023,1,173.6,108.625
4,121.0,1999,1.37715825,103.8775236,2100,2022,12,171.9,86.11111111111111
3,84.0,1977,1.321632997,103.9384413,2200,2022,12,171.9,96.45454545454545
4,113.0,2016,1.419237545,103.8442279,2300,2022,10,171.9,99.1
4,133.0,1984,1.35464006,103.9501008,3250,2022,6,163.9,97.83333333333333
3,84.0,2014,1.356213389,103.9399605,3150,2022,9,168.1,97.83333333333333
5,130.0,2001,1.451296563,103.8241202,2750,2021,4,146.4,97.83333333333333
3,90.0,2007,1.401367945,103.907096,2200,2022,5,163.9,101.58333333333333
2,73.0,1978,1.27396036,103.8121495,2100,2022,8,168.1,108.375
3,105.0,1984,1.346679835,103.7311419,2100,2021,3,142.2,129.5
2,65.0,1972,1.332060607,103.844105,2100,2023,3,173.6,90.875
3,92.0,1978,1.319350264,103.9436324,2000,2022,3,159.5,96.45454545454545
4,122.0,1988,1.345754827,103.9572689,2850,2021,6,146.4,97.83333333333333
3,92.0,2014,1.393560948,103.9148607,1900,2023,1,173.6,101.58333333333333
4,131.0,1982,1.374732912,103.8356827,3350,2022,9,168.1,108.625
4,132.0,1993,1.360922839,103.9533594,4400,2023,3,173.6,97.83333333333333
2,63.0,1986,1.314005835,103.8568313,2750,2022,10,171.9,74.33333333333333
2,57.0,1973,1.329654615,103.8871836,1950,2021,7,150.6,82.28571428571429
3,91.0,1998,1.433425961,103.7988617,2600,2022,7,168.1,109.63636363636364
4,122.0,1986,1.370252027,103.8861577,3150,2023,7,178.5,86.11111111111111
2,62.0,2013,1.281962435,103.8295591,3700,2023,7,178.5,108.375
2,67.0,1971,1.33291837,103.8567631,2100,2022,11,171.9,90.875
5,148.0,1985,1.353673528,103.7263843,1900,2022,12,171.9,91.46153846153847
3,91.0,1980,1.305330462,103.7620036,2600,2021,10,155.7,75.25
3,96.0,1986,1.431168486,103.8342644,2350,2021,7,150.6,99.1
2,70.0,2012,1.403012767,103.9068635,3400,2022,10,171.9,101.58333333333333
3,84.0,1986,1.347549415,103.8488805,3350,2022,12,171.9,52.5
2,62.0,1973,1.334320011,103.8517143,1900,2021,5,146.4,90.875
2,65.0,1972,1.33143429,103.8451194,2200,2022,1,159.5,90.875
2,65.0,1977,1.310103026,103.788546,2400,2021,8,150.6,71.2
3,90.0,2008,1.300517009,103.7989763,3050,2021,9,150.6,71.2
4,111.0,2003,1.392335405,103.9101808,2950,2022,11,171.9,101.58333333333333
2,55.0,1969,1.325552536,103.8865328,2600,2022,7,168.1,82.28571428571429
2,76.0,1973,1.283578707,103.8238192,2850,2022,3,159.5,108.375
2,83.0,1979,1.286458819,103.8042002,2050,2022,2,159.5,108.375
4,127.0,1998,1.396691112,103.7485797,2300,2023,1,173.6,111.125
3,104.0,1997,1.344364975,103.9542618,3000,2021,4,146.4,97.83333333333333
2,67.0,1979,1.304341103,103.7665298,1900,2022,2,159.5,75.25
4,120.0,1998,1.376263241,103.764451,2100,2021,11,155.7,108.0
2,64.0,1987,1.321013495,103.8589824,2100,2021,12,155.7,74.33333333333333
4,132.0,1989,1.339117748,103.6936715,2100,2021,8,150.6,91.46153846153847
3,104.0,1985,1.329060222,103.9038994,2600,2021,5,146.4,82.28571428571429
2,82.0,1987,1.352262314,103.9535865,3700,2023,3,173.6,97.83333333333333
5,143.0,1993,1.37869966,103.7425323,2100,2021,4,146.4,111.125
4,121.0,1981,1.375984861,103.8488605,4100,2022,11,171.9,108.625
3,93.0,2013,1.384734731,103.7592177,1450,2022,6,163.9,108.0
3,108.0,1992,1.357869082,103.8489229,3000,2022,2,159.5,52.5
3,102.0,1997,1.337362726,103.7196027,4100,2022,12,171.9,91.46153846153847
3,84.0,1987,1.418725167,103.8321104,2250,2022,3,159.5,99.1
3,75.0,2003,1.27469944,103.8404854,4500,2023,6,176.2,108.375
3,104.0,1992,1.369242268,103.8959704,2200,2022,3,159.5,86.11111111111111
3,95.0,2012,1.390162618,103.8770562,2300,2022,1,159.5,104.75
4,115.0,2001,1.337974716,103.7001717,3150,2023,3,173.6,91.46153846153847
3,108.0,1996,1.292750071,103.7999359,3800,2023,5,176.2,71.2
4,110.0,2001,1.393395773,103.8975732,2950,2022,10,171.9,104.75
3,93.0,2000,1.342609031,103.7048478,1600,2022,11,171.9,91.46153846153847
3,103.0,1992,1.374914599,103.8732179,2750,2022,1,159.5,69.0
5,141.0,1999,1.388256186,103.9000179,3150,2022,9,168.1,104.75
3,104.0,1988,1.325486285,103.9007277,2100,2021,2,142.2,82.28571428571429
3,82.0,1975,1.275409491,103.8206605,2300,2022,8,168.1,108.375
1,47.0,2012,1.392220138,103.8744098,1450,2021,10,155.7,104.75
5,146.0,1986,1.323993056,103.8866927,4250,2022,9,168.1,82.28571428571429
4,118.0,1997,1.350831589,103.7493725,2400,2022,1,159.5,97.66666666666667
3,100.0,1997,1.372709913,103.8706048,2100,2023,1,173.6,69.0
2,65.0,1976,1.338601486,103.8579141,1250,2023,2,173.6,90.875
1,42.0,1969,1.324208514,103.8854669,1050,2022,1,159.5,82.28571428571429
2,67.0,1976,1.275705008,103.8120071,3450,2023,7,178.5,108.375
4,111.0,2003,1.398557354,103.908509,3800,2023,5,176.2,101.58333333333333
2,62.0,2014,1.357275945,103.9403816,2500,2023,1,173.6,97.83333333333333
4,121.0,1997,1.335658357,103.8500776,2750,2021,4,146.4,90.875
3,102.0,1997,1.378448286,103.8828569,2300,2021,3,142.2,86.11111111111111
4,122.0,1992,1.374217712,103.8745807,2100,2021,8,150.6,69.0
4,122.0,1990,1.381930974,103.745583,2300,2021,10,155.7,111.125
3,90.0,2008,1.282218691,103.8245363,2950,2023,5,176.2,108.375
2,65.0,1976,1.338601486,103.8579141,1250,2021,2,142.2,90.875
3,91.0,1997,1.444228709,103.7970254,2200,2022,5,163.9,109.63636363636364
3,101.0,2001,1.289651,103.8153995,3150,2022,3,159.5,108.375
4,126.0,2000,1.433235129,103.7939883,3550,2022,4,163.9,109.63636363636364
3,83.0,2014,1.357275945,103.9403816,4100,2023,7,178.5,97.83333333333333
2,67.0,1982,1.332958733,103.9149418,1800,2021,3,142.2,96.45454545454545
3,101.0,1999,1.391330118,103.8981602,1800,2021,6,146.4,104.75
2,75.0,1984,1.350745436,103.9480244,3050,2022,7,168.1,97.83333333333333
4,112.0,2015,1.419495702,103.8459734,3150,2023,7,178.5,99.1
5,146.0,1987,1.413745321,103.8333032,2550,2021,12,155.7,99.1
3,91.0,1985,1.432323551,103.829072,1900,2021,1,142.2,99.1
2,74.0,1978,1.373295936,103.8354757,1850,2021,8,150.6,108.625
4,127.0,1993,1.361498194,103.9501211,2400,2023,3,173.6,97.83333333333333
4,121.0,1985,1.355932426,103.9527466,2600,2021,10,155.7,97.83333333333333
4,114.0,1979,1.319816613,103.7492833,2600,2022,7,168.1,129.5
3,100.0,1999,1.363820734,103.8895728,2300,2021,1,142.2,86.11111111111111
2,67.0,1979,1.321329477,103.7648159,2600,2022,12,171.9,75.25
3,104.0,1983,1.367786717,103.8955303,3850,2023,5,176.2,86.11111111111111
4,121.0,1999,1.43558818,103.8023676,2100,2021,12,155.7,109.63636363636364
2,82.0,1978,1.3281683,103.9389179,2100,2022,10,171.9,96.45454545454545
2,74.0,1984,1.326848469,103.9190156,1600,2021,1,142.2,96.45454545454545
3,101.0,1999,1.341866529,103.7450352,2550,2022,3,159.5,129.5
3,86.0,2001,1.38860813,103.89326,1900,2022,4,163.9,104.75
1,45.0,2012,1.350005297,103.9539382,2800,2023,1,173.6,97.83333333333333
4,110.0,2004,1.385535022,103.7593783,1800,2022,5,163.9,108.0
4,115.0,2012,1.338180626,103.721189,4250,2023,5,176.2,91.46153846153847
3,92.0,1982,1.318211531,103.8847523,2850,2022,9,168.1,82.28571428571429
2,82.0,1978,1.274062304,103.8104241,4100,2023,3,173.6,108.375
4,120.0,1999,1.336328139,103.8507564,4100,2023,5,176.2,90.875
2,59.0,1975,1.27718546,103.8195162,2600,2022,3,159.5,108.375
4,122.0,1989,1.368478953,103.9571115,2550,2022,3,159.5,120.85714285714286
4,120.0,1999,1.383492335,103.9003124,2350,2022,12,171.9,104.75
3,82.0,1976,1.274236332,103.8217147,3250,2022,1,159.5,108.375
2,64.0,1985,1.350197638,103.7273488,3150,2023,7,178.5,91.46153846153847
4,122.0,1992,1.36745078,103.9525501,3050,2022,4,163.9,120.85714285714286
3,98.0,1986,1.361316993,103.7477412,4700,2022,12,171.9,97.66666666666667
3,85.0,2005,1.384309487,103.8976295,2300,2022,3,159.5,104.75
4,110.0,2001,1.33607704,103.7050502,3300,2022,11,171.9,91.46153846153847
3,101.0,2001,1.33328783,103.8461656,2750,2022,6,163.9,90.875
4,110.0,2004,1.388679048,103.8747026,1800,2021,9,150.6,104.75
2,59.0,1967,1.326984045,103.8871484,3150,2022,6,163.9,82.28571428571429
4,127.0,1998,1.342900336,103.7061852,3050,2021,3,142.2,91.46153846153847
4,132.0,1985,1.346783751,103.9511366,4200,2022,11,171.9,97.83333333333333
5,137.0,1997,1.370168991,103.8936261,2200,2021,1,142.2,86.11111111111111
4,110.0,2001,1.335691638,103.7043017,3800,2022,11,171.9,91.46153846153847
3,104.0,1985,1.34926274,103.7591901,2400,2021,10,155.7,97.66666666666667
2,60.3,1967,1.331423626,103.8874103,2300,2021,12,155.7,82.28571428571429
4,115.0,2001,1.282650681,103.8281785,4500,2022,12,171.9,108.375
3,83.0,2016,1.295649031,103.8102305,4300,2022,7,168.1,71.2
2,76.0,1976,1.271408833,103.8108875,1950,2021,7,150.6,108.375
3,88.0,1973,1.282785823,103.8226061,2800,2022,7,168.1,108.375
3,92.0,1978,1.313492924,103.7698548,1900,2023,4,176.2,75.25
4,121.0,1994,1.325833304,103.8571793,2500,2022,8,168.1,74.33333333333333
4,114.0,2003,1.442135963,103.8056199,1600,2022,6,163.9,109.63636363636364
5,147.0,1996,1.352389515,103.9610416,2600,2021,9,150.6,97.83333333333333
3,94.0,2001,1.396269926,103.9009832,2750,2022,9,168.1,104.75
4,117.0,1977,1.324306375,103.9021606,2400,2022,3,159.5,82.28571428571429
5,146.0,1993,1.34533161,103.6934366,2000,2021,11,155.7,91.46153846153847
4,120.0,1999,1.445091252,103.818075,3150,2022,3,159.5,97.83333333333333
3,104.0,1984,1.332907611,103.8661688,2200,2022,6,163.9,90.875
3,88.0,1975,1.303208593,103.9143008,2100,2021,1,142.2,77.33333333333333
2,67.0,1985,1.355949453,103.869581,1850,2021,10,155.7,69.0
3,105.0,1989,1.374154688,103.8940195,2800,2021,1,142.2,86.11111111111111
2,73.0,1979,1.369122417,103.8516161,2500,2021,1,142.2,108.625
3,92.0,2015,1.43338279,103.8435179,1150,2023,6,176.2,99.1
5,126.0,2002,1.352914538,103.7038285,3450,2023,7,178.5,91.46153846153847
3,95.0,2012,1.306083152,103.7824724,4500,2023,2,173.6,71.2
3,93.0,2013,1.273494356,103.8072294,3150,2021,9,150.6,108.375
3,93.0,2013,1.404559087,103.8975049,2200,2022,8,168.1,101.58333333333333
4,121.0,1997,1.444510924,103.7988322,3350,2023,1,173.6,109.63636363636364
4,129.0,1989,1.348126435,103.8766051,2250,2021,5,146.4,69.0
3,95.0,2004,1.3958161,103.9150182,2800,2023,4,176.2,101.58333333333333
3,108.0,1984,1.346748456,103.7201532,3800,2022,6,163.9,91.46153846153847
3,102.0,1997,1.338670482,103.7191352,2950,2022,8,168.1,91.46153846153847
2,75.0,1984,1.273357314,103.8253458,2300,2022,1,159.5,108.375
4,122.0,1988,1.347218118,103.9569005,3800,2023,5,176.2,97.83333333333333
2,73.0,1988,1.378014377,103.7692052,2000,2021,12,155.7,108.0
2,60.0,1987,1.352248316,103.7546638,2100,2021,7,150.6,97.66666666666667
2,68.0,1983,1.337011008,103.7387873,2200,2023,6,176.2,129.5
2,69.0,1985,1.359114521,103.9460788,1800,2021,2,142.2,97.83333333333333
4,110.0,2005,1.388997392,103.875148,2000,2021,4,146.4,104.75
4,125.0,1993,1.383453321,103.7393678,2000,2021,3,142.2,111.125
4,122.0,1988,1.380520756,103.7712911,3800,2023,4,176.2,108.0
4,110.0,2002,1.388291646,103.7728948,1800,2021,10,155.7,108.0
5,148.0,1995,1.352447185,103.9582876,4700,2023,6,176.2,97.83333333333333
2,74.0,1984,1.334720043,103.8679284,2850,2023,3,173.6,90.875
5,143.0,1992,1.37183661,103.9594695,3000,2021,7,150.6,120.85714285714286
4,121.0,1997,1.379245299,103.7658816,3150,2022,11,171.9,108.0
2,67.0,1979,1.319663167,103.7691398,2950,2023,3,173.6,75.25
5,147.0,1992,1.370397646,103.9508603,4200,2022,6,163.9,120.85714285714286
3,99.0,1997,1.435143175,103.7952105,2200,2021,6,146.4,109.63636363636364
3,133.0,1982,1.351200056,103.9530567,2350,2021,12,155.7,97.83333333333333
3,91.0,2005,1.287016949,103.8303033,3150,2021,9,150.6,108.375
4,110.0,2001,1.389146397,103.887872,3050,2023,7,178.5,104.75
3,92.0,1978,1.329536805,103.9404066,1900,2021,3,142.2,96.45454545454545
2,76.0,1976,1.272044271,103.810097,1950,2022,1,159.5,108.375
2,67.0,1984,1.334561497,103.862943,3050,2022,11,171.9,90.875
4,110.0,2001,1.450119489,103.8235917,2500,2023,3,173.6,97.83333333333333
3,90.0,2004,1.385535022,103.7593783,2000,2021,3,142.2,108.0
2,67.0,1977,1.333906548,103.9374584,3250,2022,7,168.1,96.45454545454545
4,115.0,1999,1.355062011,103.8708719,2500,2021,9,150.6,69.0
5,139.0,1997,1.338523747,103.7234835,4500,2023,5,176.2,91.46153846153847
3,93.0,2016,1.390019618,103.8795743,3800,2022,12,171.9,104.75
3,105.0,1996,1.445432594,103.7919971,2000,2021,11,155.7,109.63636363636364
3,90.0,2002,1.335884354,103.8439913,2100,2021,11,155.7,90.875
2,65.0,1975,1.277909847,103.8225358,2400,2022,1,159.5,108.375
4,115.0,1999,1.355169376,103.8727087,2950,2021,2,142.2,69.0
3,92.0,2017,1.381922771,103.8908757,2950,2023,6,176.2,104.75
2,56.0,1971,1.297986437,103.7985808,1800,2021,1,142.2,71.2
2,69.0,1984,1.353493566,103.8670455,2500,2022,5,163.9,69.0
2,68.0,1980,1.331311113,103.9253078,2300,2023,1,173.6,96.45454545454545
3,95.0,2014,1.400739588,103.9117175,2100,2021,11,155.7,101.58333333333333
3,97.0,2000,1.343152907,103.7053946,2600,2022,10,171.9,91.46153846153847
3,103.0,1984,1.351863252,103.7157986,2000,2021,4,146.4,91.46153846153847
4,119.0,1979,1.367200276,103.8532474,3150,2022,11,171.9,108.625
3,99.0,2013,1.403313781,103.8983589,1700,2021,11,155.7,101.58333333333333
3,101.0,1999,1.315054205,103.8703037,3050,2022,10,171.9,74.33333333333333
4,119.0,1997,1.358432029,103.9370359,2200,2023,6,176.2,97.83333333333333
5,137.0,1997,1.370168991,103.8936261,2600,2022,4,163.9,86.11111111111111
2,73.0,1985,1.350616557,103.7565642,2000,2021,3,142.2,97.66666666666667
3,106.0,1993,1.368162699,103.9618033,2100,2021,1,142.2,120.85714285714286
2,52.0,1971,1.32665458,103.886119,1600,2022,11,171.9,82.28571428571429
3,93.0,2016,1.39798359,103.878459,2200,2022,1,159.5,104.75
3,89.0,1987,1.356856375,103.9546293,1800,2022,4,163.9,97.83333333333333
4,110.0,2003,1.396604861,103.9083441,2100,2021,4,146.4,101.58333333333333
3,100.0,1999,1.390593603,103.9022135,1000,2023,3,173.6,104.75
4,119.0,1979,1.367200276,103.8532474,2300,2023,5,176.2,108.625
3,108.0,1984,1.27176738,103.826622,2600,2022,5,163.9,108.375
2,84.0,1983,1.341481293,103.7429734,3100,2023,4,176.2,129.5
4,120.0,1997,1.324098114,103.8884992,2600,2022,1,159.5,82.28571428571429
2,69.0,1985,1.359114521,103.9460788,1900,2021,12,155.7,97.83333333333333
3,104.0,1984,1.323684011,103.7701323,2750,2021,3,142.2,75.25
4,126.0,1993,1.366051076,103.9593897,2100,2021,1,142.2,120.85714285714286
5,125.0,2003,1.393466172,103.8879304,2100,2023,4,176.2,104.75
4,127.0,1988,1.428980649,103.8464735,2950,2023,2,173.6,99.1
4,124.0,1995,1.393393099,103.7419377,2100,2022,8,168.1,111.125
2,67.0,1976,1.313916587,103.8522098,2600,2022,6,163.9,74.33333333333333
2,67.0,1979,1.321415897,103.7671055,2100,2021,10,155.7,75.25
